序號,設施名稱,is_indoor,分類原因
2943,清新里集會所,True,包含強制室內關鍵字: 集會所
2944,南門里集會所,True,包含強制室內關鍵字: 集會所
2945,義民祠,True,預設室內
2946,湖東國小,True,包含強制室內關鍵字: 國小
2947,福安宮,True,預設室內
2948,王功國小,True,包含強制室內關鍵字: 國小
2950,銅門收容所,True,預設室內
2951,湖北國小,True,包含強制室內關鍵字: 國小
2953,東昌活動中心,True,包含強制室內關鍵字: 活動中心
2954,太清宮,True,預設室內
2955,員林市僑信國小,True,包含強制室內關鍵字: 國小
2956,泰安里集會所,True,包含強制室內關鍵字: 集會所
2957,平林里集會所,True,包含強制室內關鍵字: 集會所
2958,員林市東山國小,True,包含強制室內關鍵字: 國小
2959,石川里集會所,True,包含強制室內關鍵字: 集會所
2960,西門里集會所,True,包含強制室內關鍵字: 集會所
2961,仁里活動中心,True,包含強制室內關鍵字: 活動中心
2962,親愛村活動中心,True,包含強制室內關鍵字: 活動中心
2964,主農社區活動中心,True,包含強制室內關鍵字: 活動中心
2965,福興活動中心,True,包含強制室內關鍵字: 活動中心
2968,鳳霞國小,True,包含強制室內關鍵字: 國小
2970,南昌活動中心,True,包含強制室內關鍵字: 活動中心
2971,梧鳳國小,True,包含強制室內關鍵字: 國小
2972,慈恩社區活動中心,True,包含強制室內關鍵字: 活動中心
2973,中正國小,True,包含強制室內關鍵字: 國小
2974,中原國小文中三國中預定地,True,包含強制室內關鍵字: 國小
2977,大城社區活動中心,True,包含強制室內關鍵字: 活動中心
2978,中竹社區活動中心,True,包含強制室內關鍵字: 活動中心
2979,新興社區活動中心,True,包含強制室內關鍵字: 活動中心
2980,虎山社區活動中心,True,包含強制室內關鍵字: 活動中心
2981,吉安國小,True,包含強制室內關鍵字: 國小
2982,花蓮城隍廟香客大樓,True,預設室內
2983,恆吉活動中心,True,包含強制室內關鍵字: 活動中心
2984,吉安活動中心,True,包含強制室內關鍵字: 活動中心
2985,通天宮,True,預設室內
2986,五穀宮,True,預設室內
2987,親愛國小萬大分校,True,包含強制室內關鍵字: 國小
2988,雙冬社區活動中心,True,包含強制室內關鍵字: 活動中心
2989,勝安活動中心,True,包含強制室內關鍵字: 活動中心
2990,宜昌活動中心,True,包含強制室內關鍵字: 活動中心
2991,忠孝國小,True,包含強制室內關鍵字: 國小
2992,主權社區活動中心,True,包含強制室內關鍵字: 活動中心
2993,蜈蚣里集會所,True,包含強制室內關鍵字: 集會所
2994,南村里集會所,True,包含強制室內關鍵字: 集會所
2996,勝安宮,True,預設室內
2997,敦和里集會所,True,包含強制室內關鍵字: 集會所
2998,聖地慈惠堂,True,預設室內
2999,中正體育館,True,包含強制室內關鍵字: 體育館
3000,國風國中,True,包含強制室內關鍵字: 國中
3001,新寶國小,True,包含強制室內關鍵字: 國小
3002,山腳社區活動中心,True,包含強制室內關鍵字: 活動中心
3003,碧峰里集會所,True,包含強制室內關鍵字: 集會所
3004,明義國小,True,包含強制室內關鍵字: 國小
3005,房里里集會所,True,包含強制室內關鍵字: 集會所
3007,大園國小,True,包含強制室內關鍵字: 國小
3010,平林國小禮堂,True,包含強制室內關鍵字: 國小
3013,北山國中,True,包含強制室內關鍵字: 國中
3014,北山國小1甲-6甲與6間專科教室,True,包含強制室內關鍵字: 國小
3015,籃城社區活動中心,True,包含強制室內關鍵字: 活動中心
3017,龍泉宮,True,預設室內
3019,南天宮,True,預設室內
3020,嘉長宮,True,預設室內
3021,花蓮市公所,True,包含強制室內關鍵字: 公所
3023,慶豐活動中心,True,包含強制室內關鍵字: 活動中心
3025,國立花蓮農業職業學校,True,包含強制室內關鍵字: 學校
3026,中原國小禮堂,True,包含強制室內關鍵字: 國小
3027,大西國小,True,包含強制室內關鍵字: 國小
3029,永安宮,True,預設室內
3030,天盛國小,True,包含強制室內關鍵字: 國小
3031,坪頂社區活動中心,True,包含強制室內關鍵字: 活動中心
3032,擺塘社區活動中心,True,包含強制室內關鍵字: 活動中心
3033,埔鹽鄉立幼兒園,True,預設室內
3034,新水國小,True,包含強制室內關鍵字: 國小
3035,花蓮高商,True,預設室內
3036,北昌活動中心,True,包含強制室內關鍵字: 活動中心
3037,守成社區活動中心,True,包含強制室內關鍵字: 活動中心
3038,草屯國中禮堂,True,包含強制室內關鍵字: 國中
3040,中原里集會所,True,包含強制室內關鍵字: 集會所
3041,南港國小,True,包含強制室內關鍵字: 國小
3042,貢旗社區活動中心,True,包含強制室內關鍵字: 活動中心
3043,大村國中,True,包含強制室內關鍵字: 國中
3044,村上社區活動中心,True,包含強制室內關鍵字: 活動中心
3045,加錫社區活動中心,True,包含強制室內關鍵字: 活動中心
3046,向善里集會所,True,包含強制室內關鍵字: 集會所
3047,南美崙營區,True,預設室內
3048,村上國小,True,包含強制室內關鍵字: 國小
3049,永安活動中心,True,包含強制室內關鍵字: 活動中心
3051,大石社區活動中心,True,包含強制室內關鍵字: 活動中心
3053,忠孝國小,True,包含強制室內關鍵字: 國小
3054,御史里新集會所,True,包含強制室內關鍵字: 集會所
3055,中華國小,True,包含強制室內關鍵字: 國小
3057,鎮立幼兒園,True,預設室內
3058,埔鹽國小,True,包含強制室內關鍵字: 國小
3059,坪頂里集會所,True,包含強制室內關鍵字: 集會所
3060,過溝社區活動中心,True,包含強制室內關鍵字: 活動中心
3061,鑄強國小,True,包含強制室內關鍵字: 國小
3062,村東國小,True,包含強制室內關鍵字: 國小
3063,大村鄉公所,True,包含強制室內關鍵字: 公所
3064,太昌活動中心,True,包含強制室內關鍵字: 活動中心
3065,大村國小,True,包含強制室內關鍵字: 國小
3067,老人文康中心,True,預設室內
3068,大橋社區活動中心,True,包含強制室內關鍵字: 活動中心
3069,明廉國小,True,包含強制室內關鍵字: 國小
3071,新庄國小禮堂,True,包含強制室內關鍵字: 國小
3072,朝陽宮,True,預設室內
3073,田洋社區活動中心,True,包含強制室內關鍵字: 活動中心
3074,"慈濟大學附設國民中學,小學",True,包含強制室內關鍵字: 大學
3075,美崙國中,True,包含強制室內關鍵字: 國中
3076,自強國中,True,包含強制室內關鍵字: 國中
3078,大村村社區活動中心,True,包含強制室內關鍵字: 活動中心
3079,花蓮高工,True,預設室內
3080,慈濟大學人文社會學院,True,包含強制室內關鍵字: 大學
3084,永樂福利園區,True,預設室內
3086,永樂國小,True,包含強制室內關鍵字: 國小
3087,埔鹽鄉公所,True,包含強制室內關鍵字: 公所
3089,大葉大學,True,包含強制室內關鍵字: 大學
3092,楓林活動中心,True,包含強制室內關鍵字: 活動中心
3099,育民國小,True,包含強制室內關鍵字: 國小
3101,昭德堂,True,預設室內
3102,漢寶活動中心,True,包含強制室內關鍵字: 活動中心
3103,下崙惠來社區活動中心,True,包含強制室內關鍵字: 活動中心
3104,史港里集會所,True,包含強制室內關鍵字: 集會所
3105,史港國小,True,包含強制室內關鍵字: 國小
3106,陝西社區活動中心,True,包含強制室內關鍵字: 活動中心
3107,陝西社區活動中心,True,包含強制室內關鍵字: 活動中心
3108,帝君廟活動中心,True,包含強制室內關鍵字: 活動中心
3109,南豐村眉溪天主堂,True,預設室內
3110,好修國小,True,包含強制室內關鍵字: 國小
3111,利河伯社福基金會附設私立基督仁愛之家,True,預設室內
3112,福興里集會所,True,包含強制室內關鍵字: 集會所
3114,茄苳社區活動中心,True,包含強制室內關鍵字: 活動中心
3115,三和社區活動中心,True,包含強制室內關鍵字: 活動中心
3116,柑林社區活動中心,True,包含強制室內關鍵字: 活動中心
3117,福龜社區北玄宮,True,預設室內
3118,長春社區活動中心,True,包含強制室內關鍵字: 活動中心
3120,福龜國小1甲-6甲與2間專科教室,True,包含強制室內關鍵字: 國小
3121,陜西國小,True,包含強制室內關鍵字: 國小
3122,芬園國小,True,包含強制室內關鍵字: 國小
3123,芬園鄉公所,True,包含強制室內關鍵字: 公所
3124,茄荖國小,True,包含強制室內關鍵字: 國小
3125,玉陵宮廣場,False,包含室外關鍵字: 廣場
3126,華南國小活動中心,True,包含強制室內關鍵字: 國小
3127,花壇鄉公所,True,包含強制室內關鍵字: 公所
3128,三春國小,True,包含強制室內關鍵字: 國小
3129,楓灣宮廣場,False,包含室外關鍵字: 廣場
3130,"育樂國小1甲-6甲與2間專科教室,圖書室,禮堂",True,包含強制室內關鍵字: 國小
3131,三汴社區活動中心,True,包含強制室內關鍵字: 活動中心
3132,金興上興宮社區活動中心,True,包含強制室內關鍵字: 活動中心
3133,李家宗祠,True,預設室內
3134,仁愛國小,True,包含強制室內關鍵字: 國小
3135,曾厝社區活動中心,True,包含強制室內關鍵字: 活動中心
3137,穀豐宮,True,預設室內
3138,花壇村活動中心,True,包含強制室內關鍵字: 活動中心
3139,橋頭社區活動中心,True,包含強制室內關鍵字: 活動中心
3140,長沙社區活動中心,True,包含強制室內關鍵字: 活動中心
3142,受鎮宮,True,預設室內
3143,廣成里社區活動中心,True,包含強制室內關鍵字: 活動中心
3144,永豐國小,True,包含強制室內關鍵字: 國小
3145,仁愛國中,True,包含強制室內關鍵字: 國中
3146,花壇國小,True,包含強制室內關鍵字: 國小
3147,明正國小,True,包含強制室內關鍵字: 國小
3148,富山國小,True,包含強制室內關鍵字: 國小
3151,南勢里活動中心,True,包含強制室內關鍵字: 活動中心
3152,乾峰國小1甲-6甲與4間專科教室,True,包含強制室內關鍵字: 國小
3153,秀水港墘社區活動中心,True,包含強制室內關鍵字: 活動中心
3154,秀水社區活動中心,True,包含強制室內關鍵字: 活動中心
3155,管嶼國小,True,包含強制室內關鍵字: 國小
3156,萬豐國小北棟教室,True,包含強制室內關鍵字: 國小
3157,春陽國小,True,包含強制室內關鍵字: 國小
3158,東區幼兒園,True,預設室內
3159,乾溝義民祠,True,預設室內
3160,乾溝社區活動中心,True,包含強制室內關鍵字: 活動中心
3161,福安社區活動中心清龍巖,True,包含強制室內關鍵字: 活動中心
3162,花壇鄉舊營區,True,預設室內
3163,莊雅社區活動中心,True,包含強制室內關鍵字: 活動中心
3164,莊雅社區活動中心,True,包含強制室內關鍵字: 活動中心
3165,文祥國小,True,包含強制室內關鍵字: 國小
3167,秀水高工,True,預設室內
3168,太平社區活動中心,True,包含強制室內關鍵字: 活動中心
3169,秀水鄉農會,True,預設室內
3170,秀水國小,True,包含強制室內關鍵字: 國小
3171,精英村辦公處,True,包含強制室內關鍵字: 辦公處
3172,合成社區活動中心,True,包含強制室內關鍵字: 活動中心
3174,國姓社區活動中心,True,包含強制室內關鍵字: 活動中心
3176,華龍國小,True,包含強制室內關鍵字: 國小
3177,秀水鄉老人文康中心,True,預設室內
3178,僑愛國小,True,包含強制室內關鍵字: 國小
3179,安東社區活動中心,True,包含強制室內關鍵字: 活動中心
3180,國姓國小活動中心,True,包含強制室內關鍵字: 國小
3184,北勢里活動中心,True,包含強制室內關鍵字: 活動中心
3185,福興國中,True,包含強制室內關鍵字: 國中
3186,溪尾國小教學大樓2樓綜合教室,True,包含強制室內關鍵字: 國小
3187,花壇鄉立圖書館,True,包含強制室內關鍵字: 圖書館
3188,國姓國中禮堂,True,包含強制室內關鍵字: 國中
3189,護國宮,True,預設室內
3190,文德宮香客大樓,True,預設室內
3191,復興國小-課後照顧教室,True,包含強制室內關鍵字: 國小
3192,光復國中小國中部地下室,True,包含強制室內關鍵字: 國中
3193,岩竹社區活動中心,True,包含強制室內關鍵字: 活動中心
3194,安溪社區活動中心,True,包含強制室內關鍵字: 活動中心
3195,西區幼兒園,True,預設室內
3196,花壇鄉立老人文康中心,True,預設室內
3197,白沙社區活動中心,True,包含強制室內關鍵字: 活動中心
3198,福興鄉公所,True,包含強制室內關鍵字: 公所
3199,街尾里活動中心,True,包含強制室內關鍵字: 活動中心
3200,龍山寺,True,預設室內
3201,秀水鄉立體育館,True,包含強制室內關鍵字: 體育館
3202,菜園社區活動中心,True,包含強制室內關鍵字: 活動中心
3203,莊德堂,True,預設室內
3204,鹿港鎮立停車場,False,停車場預設為室外
3207,玉皇大帝神明會館,True,預設室內
3208,洛津國小,True,包含強制室內關鍵字: 國小
3209,東崎社區活動中心,True,包含強制室內關鍵字: 活動中心
3210,文開國小,True,包含強制室內關鍵字: 國小
3211,景福社區發展協會,True,預設室內
3212,高賓土雞城,True,預設室內
3213,北港村集會所,True,包含強制室內關鍵字: 集會所
3214,文康安養活動中心,True,包含強制室內關鍵字: 活動中心
3215,鹿東國小,True,包含強制室內關鍵字: 國小
3216,鶴鳴社區活動中心,True,包含強制室內關鍵字: 活動中心
3217,鶴鳴社區活動中心,True,包含強制室內關鍵字: 活動中心
3218,楞嚴宮,True,預設室內
3219,合作國小學生活動中心,True,包含強制室內關鍵字: 國小
3220,四德里活動中心,True,包含強制室內關鍵字: 活動中心
3221,四德國小禮堂,True,包含強制室內關鍵字: 國小
3222,鹿港高中,True,包含強制室內關鍵字: 高中
3223,霧峰區圖書館3樓,True,包含強制室內關鍵字: 圖書館
3224,馬興國小,True,包含強制室內關鍵字: 國小
3225,喀哩國小北棟1樓自然教室,True,包含強制室內關鍵字: 國小
3226,碧雲宮,True,預設室內
3227,馬興社區活動中心,True,包含強制室內關鍵字: 活動中心
3228,馬興社區活動中心,True,包含強制室內關鍵字: 活動中心
3229,鹿港文創會館,True,預設室內
3230,淨蓮禪寺,True,預設室內
3231,溝墘社區發展協會,True,預設室內
3232,桐林國小青銅林廣場,False,包含室外關鍵字: 廣場
3233,互助村中原活動中心,True,包含強制室內關鍵字: 活動中心
3234,德林念佛寺,True,預設室內
3235,義興社區活動中心,True,包含強制室內關鍵字: 活動中心
3236,義興社區活動中心,True,包含強制室內關鍵字: 活動中心
3237,長流國小1甲-6甲及2間專科教室,True,包含強制室內關鍵字: 國小
3238,本鄉里活動中心,True,包含強制室內關鍵字: 活動中心
3239,南瑤宮,True,預設室內
3240,甲寅里活動中心,True,包含強制室內關鍵字: 活動中心
3241,僑榮國小樂群樓地下室,True,包含強制室內關鍵字: 國小
3242,曾家社區活動中心,True,包含強制室內關鍵字: 活動中心
3243,長流社區活動中心,True,包含強制室內關鍵字: 活動中心
3244,海埔里民集會所,True,包含強制室內關鍵字: 集會所
3245,溪南國中北棟教室2樓,True,包含強制室內關鍵字: 國中
3247,新興國小,True,包含強制室內關鍵字: 國小
3248,霧峰農工向陽樓,True,預設室內
3249,五福國小康寧樓,True,包含強制室內關鍵字: 國小
3250,奉天宮,True,預設室內
3251,松崗活動中心,True,包含強制室內關鍵字: 活動中心
3252,東湖活動中心廣場,False,包含室外關鍵字: 廣場
3253,長豐社區活動中心,True,包含強制室內關鍵字: 活動中心
3254,草湖國民小學禮堂/操場,False,操場預設為室外
3255,吉峰國小三期校舍地下室,True,包含強制室內關鍵字: 國小
3257,介壽生活藝文館,True,預設室內
3260,東園國小體育館,True,包含強制室內關鍵字: 國小
3261,美群國民小學地下室/風雨操場,False,操場預設為室外
3262,塗城活動中心,True,包含強制室內關鍵字: 活動中心
3263,德興民眾活動中心,True,包含強制室內關鍵字: 活動中心
3264,源埤社區活動中心,True,包含強制室內關鍵字: 活動中心
3265,夏田活動中心廣場,False,包含室外關鍵字: 廣場
3266,瑞城國民小學活動中心/操場,False,操場預設為室外
3267,瑞城活動中心,True,包含強制室內關鍵字: 活動中心
3268,老人文康中心,True,預設室內
3269,頂番社區活動中心,True,包含強制室內關鍵字: 活動中心
3270,大榮國小,True,包含強制室內關鍵字: 國小
3271,鎮平社區活動中心,True,包含強制室內關鍵字: 活動中心
3272,頂番國小,True,包含強制室內關鍵字: 國小
3273,竹仔坑社區活動中心,True,包含強制室內關鍵字: 活動中心
3274,健民國民小學演奏廳/操場,False,操場預設為室外
3275,嘉犁社區活動中心,True,包含強制室內關鍵字: 活動中心
3276,金城活動中心,True,包含強制室內關鍵字: 活動中心
3277,竹坑營區,True,預設室內
3278,詔安社區活動中心,True,包含強制室內關鍵字: 活動中心
3279,新厝社區活動中心,True,包含強制室內關鍵字: 活動中心
3280,頭崙里集會所,True,包含強制室內關鍵字: 集會所
3281,"長福國小1甲-6甲,音樂室,圖書室",True,包含強制室內關鍵字: 國小
3282,仁德活動中心,True,包含強制室內關鍵字: 活動中心
3283,塗城國民小學南棟教學大樓地下室/運動場,False,包含室外關鍵字: 運動場
3284,成功國民中學操場,False,操場預設為室外
3285,五光國小西棟1樓舞蹈教室,True,包含強制室內關鍵字: 國小
3286,大里高中中正堂/操場,False,操場預設為室外
3287,光正國民中學風雨操場/操場,False,操場預設為室外
3288,大嘉國小,True,包含強制室內關鍵字: 國小
3289,新庄社區活動中心,True,包含強制室內關鍵字: 活動中心
3290,福興宮,True,預設室內
3291,面前社區活動中心,True,包含強制室內關鍵字: 活動中心
3292,農特產品產銷中心,True,預設室內
3293,大新活動中心,True,包含強制室內關鍵字: 活動中心
3294,大里運動公園,False,包含室外關鍵字: 公園
3295,大里國民小學運動場,False,包含室外關鍵字: 運動場
3296,國光里活動中心,True,包含強制室內關鍵字: 活動中心
3297,立德里活動中心,True,包含強制室內關鍵字: 活動中心
3298,內新國民小學北棟地下室/操場,False,操場預設為室外
3299,自治公園,False,包含室外關鍵字: 公園
3300,大霞社區活動中心,True,包含強制室內關鍵字: 活動中心
3301,行政院原住民族委員會青年?藝研習中心,True,預設室內
3302,大元國民小學新元館/操場,False,操場預設為室外
3303,東汴里活動中心,True,包含強制室內關鍵字: 活動中心
3304,和仁國小,True,包含強制室內關鍵字: 國小
3305,新庄國小,True,包含強制室內關鍵字: 國小
3306,草中社區活動中心,True,包含強制室內關鍵字: 活動中心
3307,立新國民中學勤學樓地下室/風雨操場,False,操場預設為室外
3308,光隆國小〈圖書室2樓〉,True,包含強制室內關鍵字: 國小
3309,烏日國民中學第1棟2樓,True,預設室內
3310,光德國中B、C棟教室2樓,True,包含強制室內關鍵字: 國中
3311,立新國民小學D棟大樓地下室/風雨操場,False,操場預設為室外
3313,三和里公兒九公園,False,包含室外關鍵字: 公園
3314,草中社區發展協會,True,預設室內
3315,益民國民小學後棟地下室/運動場,False,包含室外關鍵字: 運動場
3316,烏日社區活動中心,True,包含強制室內關鍵字: 活動中心
3317,爽文國民中學活動中心/操場,False,操場預設為室外
3318,糖友社區活動中心,True,包含強制室內關鍵字: 活動中心
3319,新仁活動中心,True,包含強制室內關鍵字: 活動中心
3320,僑仁國小體育館,True,包含強制室內關鍵字: 國小
3321,樹王活動中心,True,包含強制室內關鍵字: 活動中心
3322,和美鎮公所,True,包含強制室內關鍵字: 公所
3323,和東國小,True,包含強制室內關鍵字: 國小
3324,九德國民小學風雨操場,False,操場預設為室外
3325,和美鎮立幼兒園,True,預設室內
3326,光榮國民中學光榮館/操場,False,操場預設為室外
3327,兒童青少年福利服務中心,True,預設室內
3328,永隆國民小學活動中心/操場,False,操場預設為室外
3329,和美國小,True,包含強制室內關鍵字: 國小
3330,柑井社區活動中心,True,包含強制室內關鍵字: 活動中心
3331,和群國中,True,包含強制室內關鍵字: 國中
3332,光隆營區,True,預設室內
3333,下犁民眾活動中心,True,包含強制室內關鍵字: 活動中心
3334,旭光國小旭光廳2樓,True,包含強制室內關鍵字: 國小
3335,僑泰中學育才大樓,True,預設室內
3336,中圍社區活動中心,True,包含強制室內關鍵字: 活動中心
3337,樹義國小樂群樓及操場,False,操場預設為室外
3338,興隆里活動中心,True,包含強制室內關鍵字: 活動中心
3339,永隆里活動中心,True,包含強制室內關鍵字: 活動中心
3340,和美高中,True,包含強制室內關鍵字: 高中
3341,中寮社區活動中心,True,包含強制室內關鍵字: 活動中心
3342,長億高中〈體育館.操場〉,False,操場預設為室外
3343,內新里活動中心,True,包含強制室內關鍵字: 活動中心
3344,福崙宮,True,預設室內
3345,東興活動中心,True,包含強制室內關鍵字: 活動中心
3346,四張社區活動中心,True,包含強制室內關鍵字: 活動中心
3347,崇光國民小學崇光樓地下室/操場,False,操場預設為室外
3348,發祥活動中心,True,包含強制室內關鍵字: 活動中心
3349,臺中高工操場,False,操場預設為室外
3350,楓樹兒童青少年活動中心,True,包含強制室內關鍵字: 活動中心
3351,私立大明高級中學體育場/禮堂,True,包含強制室內關鍵字: 禮堂
3353,竹營社區活動中心,True,包含強制室內關鍵字: 活動中心
3354,臺中市南區聯合辦公大樓,True,預設室內
3356,東汴國小〈行政教學大樓.操場〉,False,操場預設為室外
3358,臺中市立大里幼兒園-日新分班,True,預設室內
3359,竹園社區活動中心,True,包含強制室內關鍵字: 活動中心
3360,長億永成里活動中心,True,包含強制室內關鍵字: 活動中心
3361,大慶活動中心,True,包含強制室內關鍵字: 活動中心
3362,南區圖書館,True,包含強制室內關鍵字: 圖書館
3363,祥興活動中心,True,包含強制室內關鍵字: 活動中心
3364,和平國小和平館及操場,False,操場預設為室外
3365,梅村長老教會,True,預設室內
3366,月眉社區活動中心,True,包含強制室內關鍵字: 活動中心
3367,犁盛社區活動中心,True,包含強制室內關鍵字: 活動中心
3368,信義國小信義館及操場,False,操場預設為室外
3369,曉陽國小,True,包含強制室內關鍵字: 國小
3370,中平國中〈活動中心.操場〉,False,操場預設為室外
3371,頭汴國小〈行政大樓B1〉,True,包含強制室內關鍵字: 國小
3372,頂犁民眾活動中心,True,包含強制室內關鍵字: 活動中心
3373,頭汴里活動中心,True,包含強制室內關鍵字: 活動中心
3374,建平國小〈會議室1樓、操場〉,False,操場預設為室外
3375,國光國小國光堂及操場,False,操場預設為室外
3376,中興活動中心,True,包含強制室內關鍵字: 活動中心
3377,頭前社區活動中心,True,包含強制室內關鍵字: 活動中心
3379,福隆里活動中心,True,包含強制室內關鍵字: 活動中心
3380,嘉寶社區活動中心,True,包含強制室內關鍵字: 活動中心
3381,四育國中四育館及操場,False,操場預設為室外
3382,臺中市立崇倫國中崇倫堂及操場,False,操場預設為室外
3383,臺中市立東峰國中,True,包含強制室內關鍵字: 國中
3384,王田社區運動公園,False,包含室外關鍵字: 公園
3385,臺中市西區萬壽公園,False,包含室外關鍵字: 公園
3386,國立中興大學附屬臺中高級農業職業學校禮堂,True,包含強制室內關鍵字: 學校
3388,好修社區活動中心,True,包含強制室內關鍵字: 活動中心
3389,塭仔民眾活動中心,True,包含強制室內關鍵字: 活動中心
3390,溝內民眾活動中心,True,包含強制室內關鍵字: 活動中心
3391,大智國小2樓禮堂,True,包含強制室內關鍵字: 國小
3394,線西國小,True,包含強制室內關鍵字: 國小
3395,崇仁活動中心,True,包含強制室內關鍵字: 活動中心
3396,紅葉國小梅林分校,True,包含強制室內關鍵字: 國小
3397,臺中國小活動中心,True,包含強制室內關鍵字: 國小
3398,線西國中,True,包含強制室內關鍵字: 國中
3399,長億國小〈行政大樓B1、操場、籃球場〉,False,操場預設為室外
3400,大忠國民小學一樓課照教室,True,包含強制室內關鍵字: 教室
3401,培英國小,True,包含強制室內關鍵字: 國小
3402,寓埔民眾活動中心,True,包含強制室內關鍵字: 活動中心
3403,臺中市西區大勇國小禮堂,True,包含強制室內關鍵字: 國小
3404,南屯區公所4樓開放式會議室,True,包含強制室內關鍵字: 公所
3405,線西民眾活動中心,True,包含強制室內關鍵字: 活動中心
3406,育英國中操場,False,操場預設為室外
3407,塗厝社區活動中心,True,包含強制室內關鍵字: 活動中心
3408,南屯里活動中心,True,包含強制室內關鍵字: 活動中心
3409,臺中市東區區公所禮堂,True,包含強制室內關鍵字: 禮堂
3410,線西鄉立幼兒園,True,預設室內
3411,春社里活動中心2、3樓,True,包含強制室內關鍵字: 活動中心
3412,祥順運動公園,False,包含室外關鍵字: 公園
3414,宜欣國小〈宜學樓、南大樓〉,True,包含強制室內關鍵字: 國小
3415,臺中市西區忠信國小禮堂忠信堂,True,包含強制室內關鍵字: 國小
3416,汴頭社區活動中心,True,包含強制室內關鍵字: 活動中心
3417,頂庄民眾活動中心,True,包含強制室內關鍵字: 活動中心
3418,永定里社區活動中心,True,包含強制室內關鍵字: 活動中心
3419,臺中市西區區公所,True,包含強制室內關鍵字: 公所
3420,田新公園管理室,False,包含室外關鍵字: 公園
3421,大同里活動中心3樓,True,包含強制室內關鍵字: 活動中心
3422,台中公園,False,包含室外關鍵字: 公園
3423,臺中市中區老人休閒活動中心,True,包含強制室內關鍵字: 活動中心
3424,臺中市中區區公所六樓大禮堂,True,包含強制室內關鍵字: 禮堂
3425,新港社區活動中心,True,包含強制室內關鍵字: 活動中心
3426,臺中市光復國小3樓禮堂及內操場,False,操場預設為室外
3427,興中停車場,False,停車場預設為室外
3428,臺中市光復國民小學外操場,False,操場預設為室外
3429,伸港國中第二校區,True,包含強制室內關鍵字: 國中
3430,坪林國小〈南棟大樓B1.操場〉,False,操場預設為室外
3431,進德國小一樓活動中心,True,包含強制室內關鍵字: 國小
3432,勤益科技大學〈工程館B1.操場〉,False,操場預設為室外
3433,大道國中宗堯樓1樓,True,包含強制室內關鍵字: 國中
3434,地潭社區活動中心,True,包含強制室內關鍵字: 活動中心
3435,文德宮,True,預設室內
3436,中華國小〈前棟B1、操場〉,False,操場預設為室外
3438,泉州社區活動中心,True,包含強制室內關鍵字: 活動中心
3439,太平國中〈行政大樓B1〉,True,包含強制室內關鍵字: 國中
3440,力行國小,True,包含強制室內關鍵字: 國小
3441,伸東國民小學,True,預設室內
3442,伸港鄉老人文康活動中心,True,包含強制室內關鍵字: 活動中心
3443,惠智公園管理室1、2樓,False,包含室外關鍵字: 公園
3444,大新活動中心3樓,True,包含強制室內關鍵字: 活動中心
3445,蚵寮社區活動中心,True,包含強制室內關鍵字: 活動中心
3446,臺中市北區太平國小大禮堂及操場,False,操場預設為室外
3447,泉厝社區活動中心,True,包含強制室內關鍵字: 活動中心
3448,伸仁國民小學,True,預設室內
3449,湖內社區活動中心,True,包含強制室內關鍵字: 活動中心
3450,大湖里光大里聯合活動中心,True,包含強制室內關鍵字: 活動中心
3451,大肚社區活動中心,True,包含強制室內關鍵字: 活動中心
3452,力行國小活動中心,True,包含強制室內關鍵字: 國小
3453,新港國民國小,True,包含強制室內關鍵字: 國小
3454,大肚區公所五樓,True,包含強制室內關鍵字: 公所
3455,新光國小行政大樓,True,包含強制室內關鍵字: 國小
3456,臺中市西區中正國小禮堂中正館,True,包含強制室內關鍵字: 國小
3457,臺中市西區和龍民龍聯合里活動中心中心,True,包含強制室內關鍵字: 活動中心
3458,老人活動中心,True,包含強制室內關鍵字: 活動中心
3459,大肚國小體育館,True,包含強制室內關鍵字: 國小
3460,新平國小〈南棟B1、操場、籃球場〉,False,操場預設為室外
3461,黎明里活動中心,True,包含強制室內關鍵字: 活動中心
3462,黃竹國小〈戶外操場〉,False,操場預設為室外
3463,何南、何成里聯合活動中心,True,包含強制室內關鍵字: 活動中心
3464,大同社區活動中心,True,包含強制室內關鍵字: 活動中心
3465,什股社區活動中心,True,包含強制室內關鍵字: 活動中心
3466,臺中市西區忠明國小禮堂忠明館,True,包含強制室內關鍵字: 國小
3467,臺中市西區忠明高中禮堂忠明館,True,包含強制室內關鍵字: 高中
3468,新光國中〈活動中心.操場〉,False,操場預設為室外
3469,中和社區活動中心,True,包含強制室內關鍵字: 活動中心
3470,營埔社區活動中心,True,包含強制室內關鍵字: 活動中心
3471,永順社區活動中心,True,包含強制室內關鍵字: 活動中心
3472,頂街社區活動中心,True,包含強制室內關鍵字: 活動中心
3473,臺中市新社區中興合作農場,True,預設室內
3474,臺中市北區乾溝子活動中心,True,包含強制室內關鍵字: 活動中心
3475,山陽國小防空避難室,True,包含強制室內關鍵字: 國小
3476,紅葉國小,True,包含強制室內關鍵字: 國小
3477,臺中市新社區大林國小,True,包含強制室內關鍵字: 國小
3478,省三國小育德館及操場,False,操場預設為室外
3479,鐵山社區活動中心,True,包含強制室內關鍵字: 活動中心
3480,溪底社區活動中心,True,包含強制室內關鍵字: 活動中心
3481,漢口國中（操場）,False,操場預設為室外
3483,何安里活動中心,True,包含強制室內關鍵字: 活動中心
3484,大同國民國小,True,包含強制室內關鍵字: 國小
